회사명,거래소코드,회계년도,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,"매출채권 대 상,제품비율",매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,"상품,제품회전률","원,부재료회전률",재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배)
코오롱글로벌(주),003070,2018/12,-6.23,-16.51,7.79,,-30.99,-34.88,-6.17,-8.37,-2.35,4.90,-5.72,-12.65,-1.49,8.59,2.73,,0.38,4.75,4.21,,0.59,19.50,,2.74,69.66,,9.81,57.81,,,1.68,5.54,0.78,91.41,97.27,-1.88,0.70,0.08,0.03,99.16,2.46,0.06,0.70,0.53,7.82,27.11,1.38,4.98,5.18,100,39.82,70.06,2,0.58,20.38,"127,635.89",493,,382.23,"14,108.88",247.59,0.01,"3,484.66",47.02,13.80,88.74,40.53,52.98,22.23,77.77,345.90,238.32,137.20,76.60,66.02,8.33,0,192.11,0,60.01,226.89,320.12,349.82,276.11,80.35,73.71,0,-14.36,34.58,155.57,2.60,2.21,15.91,2.48,31.51,33.29,46.02,1.97,4.43,1.53,0.93,3.88,1.54,2.03,7.14,25.51,1.97,6.36,57.43,3.17,3.77,19.93,18.32,23.70,308.43,726.27,11.79,30.97,3,8.50,1.38,0.04,0,"164,882.29",55.40,"1,094.65",,4.21,27.15,0,0,0,8.30,46.47,"3,323.57",5.06,49.01,50.99,7.59,"164,882.29","27,719.36","80,812.22","22,895","14,182","1,957","17,316.72",55.40,8.30,"3,323.57",5.06,"2,976",24.97,11.82,0.87,0.41,32.05,15.17,0.10,0.05,"793,702.29","106,256.61",3.26,3.10,"4,163.13",7.47
코오롱머티리얼(주),144620,2018/12,-27.42,-2.09,0,,0,4.49,-59.49,9.54,0,0.28,-32.71,9.23,5.91,-0.77,-8.42,,-18.77,-14.15,-14.16,,-31.56,-36.10,,-80.46,-72.66,,-161.93,0,,,-30.45,-15.14,-33.73,100.77,108.42,-9.80,0.66,0.06,0.08,118.01,2.24,0.04,0.55,1.41,10.39,107.23,1.83,3.89,4.47,0,0,13.83,0,0,0,"8,628.50","-1,619",,-241.66,964.65,16.05,0.04,-726.64,54.22,51.18,118.45,26.47,45.78,25.26,74.74,116.05,181.20,152.68,77.44,37.81,3.27,0,78.89,0,82.12,132.78,96.07,295.82,277.14,0,18.68,0,-15.80,32.34,128.01,-12.57,-26.57,3.49,0.16,29.17,30.29,50.96,-3.73,-8.62,-2.79,-1.48,-12.74,1.68,1.80,4.29,8.63,2.77,7.29,50.09,3.43,6.79,6.92,52.76,10.72,45.80,368.86,7.73,47.21,3.30,4.32,1.58,0.14,0.02,"-49,243.15",-138.71,"1,093.75",,-205.26,29.21,0,0,0,-23.82,-65.34,-369.94,-12.68,0,0,0,"-49,243.15","-70,766.90","10,369.83","2,567.19","1,843.24",187.77,"6,555.73",-138.71,-23.82,-369.94,-12.68,355,0,0,5.86,1.87,0,0,0.65,0.21,"198,188.67","-26,143.18",-6.73,-10.05,-580.96,0
코오롱아이넷(주),022520,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코오롱유화(주),011020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코오롱인더스트리(주),120110,2018/12,4.14,2.77,-25.21,,212.94,8.54,5.31,4.11,33.95,2.10,3.77,1.97,-3.87,28.47,4.61,,6.81,4.21,3.75,,5.54,8.52,,12.58,106.01,,156.57,23.93,,,6.23,5.45,8.05,71.53,95.39,4.25,0.85,-0.22,1.16,91.87,3.60,0.09,0.85,4,10.98,15.10,1.24,2.93,3,0,40.11,94.86,18.09,1.45,11.82,"117,423.63","7,895",,"10,142.62","60,293.79","1,148.21",1.63,"5,416.08",31.10,47.83,45.14,16.23,68.90,44.38,55.62,"1,248.21",155.24,115.79,76.81,40.07,0.07,0,87.16,0,181.01,128.47,48.15,125.33,91.25,67.56,34.08,0,-9.39,38.91,87.66,3.23,11.40,40.82,11.48,38.40,84.67,89.91,11.68,16.70,6.50,8.13,5.41,0.81,1.18,1.85,22.98,1.45,11.78,30.98,2.60,4.87,5.59,65.29,8.27,52.43,0,6.31,57.88,1.18,2.04,1.17,8.83,0.01,"642,922.63",169.59,881.60,,60.06,31.83,0,0,0,15.37,41.36,151.87,19.24,18.77,81.23,35.41,"642,922.63","296,351.84","120,666.14","28,502.35","60,430.19","2,956.60","134,015.50",169.59,15.37,151.87,19.24,"3,791",11.64,6.04,1.54,0.80,9.18,4.77,0.79,0.41,"3,241,592.54","288,169.79",8.62,6.05,"10,124.60",11.25
코오롱인터내셔널(주),063510,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코오롱종합전기(주),029220,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코오롱플라스틱(주),138490,2018/12,-1.82,-7.26,1.77,,-6.61,14.84,4.29,22.52,-5.02,3.99,0.66,17.82,-7.06,14.39,6.19,,5.57,5.66,5.65,,5.08,9.89,,8.90,51.88,,46.69,23.32,,,5.51,7.32,6.59,85.61,93.81,1.01,0.47,-0.07,0.23,93.02,3.31,0.07,0.49,4.40,9.37,79.18,0.99,2.44,2.23,0,39.47,81.34,12,2.24,25.70,"8,385.71",467,,869.48,"5,018.27",435.79,0,518.83,33.97,52.02,51.43,16.30,66.03,58.97,41.03,535.79,111.97,91.89,120.72,57.92,8.89,0,64.87,303.11,114.76,121.91,56.52,69.57,47.71,52.54,21.86,221.14,5.83,18.31,31.04,12.76,16.41,47.97,4.36,38.24,71.31,87.32,27.14,60.81,11.13,12.06,13.25,0.91,1.18,1.60,8.39,2.13,10.76,33.91,2.62,4.92,5.58,65.36,10.60,19.56,0,9.18,39.76,1.40,2.10,1.38,0.25,0.01,"49,113.68",156.91,"1,018.07",,56.69,32.35,0,0,0,14.23,32.87,50.11,15.41,20.62,79.38,36.13,"49,113.68","22,926.99","10,126.46","1,487.84",925.70,213.27,"13,433.43",156.91,14.23,50.11,15.41,313,19.42,11.14,1.81,1.04,10.43,5.98,1.08,0.62,"265,957.93","33,149.10",10.40,21.45,872.34,8.02
코원에너지서비스(주),026870,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코웨이(주),021240,2018/12,5.34,15.92,-0.25,,3.06,21.60,8.24,3.23,1.49,0.98,4.23,2.23,0.55,65.28,19.92,,13.87,21.33,21.29,,14.83,43.94,,30.59,"1,173.61",,817.16,25.91,,,15.54,23.56,16.40,34.72,80.08,-1.34,0.67,0.29,1.51,81.57,15.84,0.17,0.81,10.21,21.60,75,1.38,2.30,2.40,0,7.67,100.46,213.01,7.67,26.07,"32,017.62","4,605",,"5,823.44","12,022.68","2,841.37",0.34,"6,378.35",38.49,6.04,62.57,36.16,61.51,48.42,51.58,"2,776.60",127.04,121.43,78,73.29,4.47,0,937.89,0,875.83,"1,092.10",107.09,106.54,101.92,0,4.62,0,-10.86,31.31,64.66,28.40,28.84,49.55,28.41,34.89,58.66,88.91,37.53,61.83,19.36,18.84,29.85,1.07,1.18,2.21,58.91,2.07,45.88,7.96,2.87,3.05,48.49,7.53,57.16,374.54,0,5.20,70.21,1.70,3.87,1.23,0.13,0.01,"1,035,166.77",210.10,486.20,,67.44,63.33,0,0,0,44.39,163.12,"9,954.42",43.21,30.14,69.86,32.10,"1,035,166.77","445,054.02","312,004.92","15,988.61","57,632.03","3,415.76","201,071.42",210.10,44.39,"9,954.42",43.21,"4,927",22.63,13.53,8.36,5,17.26,10.32,3.14,1.88,"6,158,431.22","678,287.38",28.32,40.36,"9,065.82",9.08
쿠쿠홀딩스(주),192400,2018/12,4.21,-21.25,-88.55,,-93.07,0,57.21,-97.04,-71.99,21.21,54.50,-97.55,-79.22,98.43,43.07,,257.49,1.61,1.01,,6.03,1.12,,6.69,162.51,,971.59,5.70,,,5.43,10.28,61.47,1.57,56.93,221.96,-25.71,-3.79,0.17,28.75,26.81,7.51,-24.05,3.86,2.32,334.49,-6.16,0,0,0,176.48,220.48,524.35,3.38,61.77,"1,840.75","5,428",,"2,232.78","83,519.71","16,480.31",0,792.79,7.02,0,7.55,7.02,92.98,93.23,6.77,"15,511.45",99.73,93.59,"1,073.86","1,073.86",0.65,0,0,0,0,0,0,7.26,0.70,0,6.56,96,6.37,0,0,"999,999,999","999,999,999",99.06,164.80,402.05,"3,864.58",370.86,14.83,0,1,50.63,0,0.02,0.24,0.03,3.77,0.24,0,0,0.25,0.25,0,0,0,0,0,43.81,8.33,0.03,0.47,0.20,0.02,0.12,"32,859.30",821.48,293.10,,754.70,84.03,0,0,0,5.55,"4,186.34",0,280.27,10.23,89.77,91.87,"32,859.30","31,072.36","3,361.14","-3,014.14",14.04,941.82,484.08,821.48,5.55,0,280.27,40,39.88,18.10,2.26,1.03,84.65,38.43,102.68,46.61,"842,554.82","5,533.49",47.20,0,868.79,152.26
쿠쿠홈시스(주),284740,2018/12,0,0,0,,0,0,0,0,0,0,0,0,0,52.17,15.43,,9.97,12.23,11.22,,7.25,14.16,,9.15,"2,463.56",,"1,591.56",21.70,,,6.51,11.54,7.46,47.83,84.57,-3.07,-1.01,1.44,1.87,88.26,2.03,0.40,-1.09,14.22,22,45.80,-3.53,4.35,4.35,100,8.10,99.56,0,0,0,"79,808.67","7,962",,"-10,805.75","86,383.37","17,324.09",0.90,"12,317.80",38.73,13.52,63.22,33.50,61.27,79.21,20.79,"17,397.30",77.35,71.76,264.86,229.07,1.21,0,442.23,21.71,752.53,607.52,58.77,26.25,18.46,0,7.79,25.58,24.11,6.50,8.20,39.68,"999,999,999",78.88,173.24,53.30,84.30,133.69,-47.32,-151.45,-9.84,-13.54,0,0.73,0.75,0.92,159.62,3.50,23.62,15.45,1.88,2.17,13.88,26.29,19.07,75.24,0,3.14,116.28,1.19,2.06,1.36,0,0.01,"98,734.98",153.32,556.12,,55.45,10.49,0,0,0,20.04,56.69,"5,575.63",27.57,6.84,93.16,36.17,"98,734.98","44,265.72","6,754.50","-3,615.80","2,642.32","1,339.70","47,348.54",153.32,20.04,"5,575.63",27.57,644,31.29,18.85,2.88,1.74,0,0,3.12,1.88,"826,235.68","102,624.26",28.65,73.67,"22,869.09",8.05
태경산업(주),015890,2018/12,9.83,27.33,10.44,,22.82,42.44,3.79,-4.69,-15.20,22.37,-4.34,-22.11,-10.50,19.66,4.88,,5.61,5.73,4.11,,4.72,5.21,,5.99,54.16,,62.27,18.41,,,3.41,7.13,8.20,80.34,95.12,2,-1.56,0.01,0,93.30,5.44,0,-1.63,3.57,14.23,215.27,-6.18,4.21,3.13,0,15.07,92.85,43.56,4.11,69.95,"5,545.35",311,,449.92,"5,054.59",958.60,0.54,270.79,29.48,32.89,41.81,19.79,70.52,78.99,21.01,"1,058.60",89.28,85.09,172.17,115.55,5.42,0,88.42,78.45,324.12,177.73,27.28,26.60,21.68,0,4.92,31.46,12.36,7.25,9.18,13.25,"999,999,999",71.53,9.59,31.80,87.15,73.45,30.10,87.23,6.32,7.64,0,0.84,1.46,1.07,11.09,3.96,31.83,11.47,3.14,4.58,10.03,36.39,26.04,17.14,"4,443.75",9.21,39.64,1.15,3.35,1.87,0,0.02,"28,435.77",101.92,580.95,,32.62,30.29,0,0,0,14.52,56.52,304.45,17.54,29.72,70.28,32.01,"28,435.77","11,154.13","8,451.80","-2,530.51","5,818.80",0,"5,541.55",101.92,14.52,304.45,17.54,279,28.87,15.48,1.78,0.95,19.98,10.71,1.62,0.87,"174,165.69","13,456.47",8.30,22.53,460.38,12.94
태경케미컬(주),006890,2018/12,28.25,9.41,75.39,,91.42,27.25,10.16,-3.02,19.81,12.22,11,-13.59,-16,26.34,7.03,,8.53,4.04,2.77,,3.37,3.12,,3.79,55.82,,67.74,21.67,,,2.11,6.58,7.99,73.66,92.97,3.66,-3.19,-0.01,0,89.70,5.93,0.22,-3.43,5.67,12.49,196.26,-11.24,0,0,0,3.83,73.52,29.80,1.59,43.99,"3,970.74",339,,442.30,"9,218.70","1,773.54",0,279.09,15.64,13.32,18.54,13.56,84.36,88.58,11.42,"1,873.54",95.24,90.29,237.97,206.26,10.49,0,415.86,22.98,278.81,"1,070.49",149.16,12.89,7.42,0,5.47,53.46,9.07,0,0,415.80,"999,999,999",83.85,17.74,39.86,213.55,116.90,40.66,0,4.64,12.37,0,0.39,0.94,0.44,7.94,3.52,11.54,31.62,2.51,2.86,20.18,18.09,49.43,35.91,0,4.31,84.74,0.47,1.51,1.74,0.08,0.01,"8,645.29",85.60,456.05,,38.90,25.14,0,0,0,7.05,25.17,429.73,18.77,29.37,70.63,45.45,"8,645.29","4,921.69","2,539.18","-1,469.37",131.82,94,"2,427.98",85.60,7.05,429.73,18.77,101,18.45,11.81,0.68,0.43,14.13,9.04,1.57,1.01,"51,811.46","5,665.38",12.30,727.64,488.39,9.15
태광산업(주),003240,2018/12,-14.35,24.67,103.14,,142.30,11.28,11.53,11.82,41.45,2.05,7.84,9.58,-5.60,13.74,10.09,,8.14,9.09,7.29,,5.89,9.06,,7.31,"3,931.25",,"3,173.52",23.83,,,4.23,11.91,9.62,86.26,89.91,0.43,-2.30,0.27,0.02,89.92,0.99,0.18,-2.45,2.96,19.25,496.43,-8.51,92.59,67.59,0,7.71,101.06,45.36,0.10,1.43,"1,948,682.68","209,914",,"202,702.39","2,246,533.57","47,714.63",0.01,"196,562.68",48.45,10.94,93.99,43.15,51.55,79.22,20.78,"45,749.82",65.07,61.56,298.01,265.41,4.96,0,192.10,16.46,139.52,275.50,137.69,26.23,20.52,0,5.71,14.05,32.19,0.13,0.17,54.88,"999,999,999",82.62,477.15,64.69,73.61,90.31,28.29,"4,388.12",5.88,8.71,0,0.72,1.18,0.90,389.74,3.71,9.45,38.64,1.55,1.75,13.41,27.21,20.44,56.29,404,6.90,52.92,1.36,5.69,1.18,0.09,0.02,"264,358.21",189.64,"1,556.43",,126.74,14.49,0,0,0,8.22,79.88,348.99,12.18,7.64,92.36,66.83,"264,358.21","228,246.09","20,192.44","-49,851.92","1,786","3,700","60,285.60",189.64,8.22,348.99,12.18,"1,394",10.77,7.25,0.76,0.51,8.43,5.67,0.88,0.59,"1,396,673.85","279,138.49",12.87,69.99,"250,708.18",5
태림페이퍼(주),019300,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태림포장(주),011280,2018/12,-1.75,-0.22,497.55,,"2,631.31",-15.63,2.78,8.28,33.81,-0.29,-5.91,8.59,9.28,14.20,3.41,,2.15,3.35,3.31,,2.09,6.03,,3.81,53.47,,33.73,16.25,,,2.90,3.53,2.23,85.80,96.59,-0.91,0.84,0,0.01,97.50,5.06,0.07,0.85,3.32,8.24,58.95,1.79,2.94,2.71,0,6.30,90.74,45.58,5.07,135.13,"7,828.50",171,,615.77,"4,230.59",814.62,0,267.33,25.07,15.35,33.45,21.22,74.93,56.89,43.11,898.48,131.71,118.25,68.43,57.93,5.32,0,384.62,0,284.13,"1,599.40",135.37,75.77,64.39,93.73,11.38,0,-11.56,29.80,52.37,3.86,4,51.58,8.15,25.31,77.95,96.18,14.50,20.98,6.25,6.30,4.09,0.97,1.03,1.77,15.66,2.14,16.78,21.76,3.95,4.75,23.58,15.48,90.07,36.46,"1,340.80",6.20,58.85,1.28,1.40,1.55,0.08,0.02,"64,735.08",61.89,529.93,,11.42,26.29,0,0,0,11.58,16.62,60.90,11.68,42.48,57.52,18.45,"64,735.08","13,905.36","27,497.58","4,632.45",332.05,354.19,"18,013.45",61.89,11.58,60.90,11.68,"1,046",25.79,14.68,1.03,0.59,7.06,4.02,0.56,0.32,"440,584.66","36,941.70",6.66,7.54,521.73,11.93
태양금속공업(주),004100,2018/12,-1.16,-0.86,-55.98,,130.64,17.71,1.48,-3.69,24.23,-1.86,3.80,-1.86,3.35,10.81,1.58,,0.77,1.63,1.51,,0.74,4.16,,2.03,25.81,,12.58,58.81,,,1.82,2,0.97,89.19,98.42,0.13,1.14,0.91,0.02,98.32,4.18,0.16,1.14,0.99,10.75,368.11,1.70,3.36,3.45,0,32.22,84.53,1.08,0.17,8.55,"8,145.29",68,,-97.96,"3,094.93",525.93,0,129.05,47.51,18.07,90.50,38.92,52.49,36.31,63.69,625.31,144.57,113.97,88.07,72.16,1.79,0,400.06,0,206.64,"1,124.29",193.61,175.42,148.56,96.53,26.86,0,-6.43,35.44,97.61,1.26,2.51,30.54,5.26,50.44,54.48,78.93,-0.58,-1.04,-0.37,-0.39,1.40,0.95,1.26,2.62,16.29,1.50,5.39,67.71,1.98,2.38,11.91,30.64,34.93,173.21,41,2.78,131.16,1.84,3.40,0.96,0.11,0.01,"26,952.77",42.58,514.71,,3.98,21.50,0,0,0,7.82,29.32,250.50,8.27,50.50,49.50,9.34,"26,952.77","5,580.35","13,610.36","3,699.02",293.95,529.49,"3,239.60",42.58,7.82,250.50,8.27,633,32.50,13.10,0.66,0.27,0,0,0.25,0.10,"179,162.86","8,401.60",2.58,2.05,210.04,21.32
태원물산(주),001420,2018/12,-3.85,-4.96,-82.30,,-56.93,-14.42,-1.16,-12.07,-32.98,-8.33,-8.97,-4.08,-5.79,7,0.21,,1.63,1.18,0.12,,0.90,0.14,,1.10,1.21,,9.37,21.32,,,-0.11,0.12,0.92,93,99.79,1.76,-1.83,-0.06,0,98.08,3.10,0.10,-1.82,2.92,11.98,0,-5.47,0,3.89,100,2.04,90.66,13.51,1.59,144.15,"2,880.90",48,,119.75,"4,169.85",768.43,1.03,6.03,56.32,5.39,128.92,53.28,43.68,83.99,16.01,847.55,52.01,48.62,555.08,525.14,7.32,0,361,6.58,126.77,930.99,284.76,19.06,12.08,0,6.98,12.70,46.17,0,0,2.02,"999,999,999",76.15,7.68,101.21,80.27,173.74,2.08,0,0.33,0.58,0,0.55,0.56,0.68,5.76,2.98,5.68,64.27,0.99,1.05,17.34,21.05,41.78,30.24,0,4.45,81.99,1.25,1.35,0.81,0.06,0.03,"1,447.25",26.31,398.09,,6.47,12.41,0,0,0,3.77,9.13,87.26,6.61,47.17,52.83,24.60,"1,447.25",431.27,682.69,-401.17,68.73,21.30,644.44,26.31,3.77,87.26,6.61,55,128.48,65.42,1.44,0.74,50.27,25.59,2.09,1.06,"38,015.87",690.27,3.15,30.45,90.82,55.07
태일정밀(주),017320,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태창기업(주),007490,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태창목재공업(주),029140,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태평양물산(주),007980,2018/12,-24.95,3.67,-15.43,,370.71,-7.16,9.29,0.34,38.69,-19.36,0.80,24.44,16.24,12.58,1.58,,1.90,3.05,2.31,,2.77,6.36,,7.63,45.74,,54.87,21.33,,,4.52,4.43,5.31,87.42,98.42,0.83,1.19,-0.55,0.03,97.73,5.11,0,1.15,0.28,7.79,63.96,2.74,5.48,5.45,0,0,83.03,0,0,0,"14,375.29",288,,-181.74,"3,674.55",668.01,0.07,227.25,40.37,35.99,67.71,25.84,59.63,37.62,62.38,746.71,158.48,135.10,72.27,46.26,1.59,0,119.33,0,163.97,693.31,72.78,165.80,148.49,96.65,17.31,0,-15.49,44.86,119.24,0.93,3.02,33.66,6.68,27.38,41,35.08,2.19,3.04,1.36,0.94,1.33,1.46,2.80,4.02,28.93,2.30,12.82,28.47,3.65,5.90,9.60,38.03,55.87,15.08,925.98,9.13,39.97,2.44,12.75,1.53,0.17,0.02,"66,893.40",125.50,"1,346.15",,25.53,71.42,0,0,0,13.51,138.79,"11,756.39",9.32,56.90,43.10,20.34,"66,893.40","17,296.76","38,064.39","8,548.15",883.53,0,"2,100.57",125.50,13.51,"11,756.39",9.32,533,13.46,8.18,1,0.61,0,0,0.26,0.16,"347,045.63","13,443.19",1.87,1.10,269.34,25.82
태화,000510,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
텔코웨어(주),078000,2018/12,-1.65,8.21,15.78,,19.48,0,2.68,1.80,9.75,-1.59,-0.63,3.44,4.01,41.53,14.31,,15.05,6.20,4.93,,5.18,5.52,,5.80,120.02,,126.16,17.45,,,3.90,5.11,5.37,58.47,85.69,3.48,-3.70,0.01,0.32,82.86,12.12,0.51,-4.31,3.53,8.57,111.78,-11.83,0,0,100,81.92,125.92,72.76,3.30,57.68,"4,343.54","1,127",,854.77,"10,507.29","2,774.05",11.47,621.73,72.19,0,259.59,72.19,27.81,88,12,"2,203",31.60,30.79,744.66,744.66,33.21,0,0,0,101.70,0,0,13.63,11.02,0,2.61,3.68,62.50,0,0,"999,999,999","999,999,999",110.82,27.74,207.34,83.29,288.07,60.01,0,7.20,21.49,0,0.34,0.36,0.39,8.38,3.19,10.83,33.71,0.48,0.48,0,0,0,0,0,12.19,29.95,1.20,1.84,0.43,0.73,0,"11,793.36",63.41,226.59,,34.09,23.63,0,0,0,9.37,51.79,"5,591.76",27.98,37.26,62.74,53.77,"11,793.36","7,498.07","4,394.37","-1,561.07",0,183.17,"1,278.82",63.41,9.37,"5,591.76",27.98,186,25.55,17.98,1.59,1.12,19.54,13.75,3.84,2.71,"93,547.77","7,311.49",17.35,0,753.53,12.79
티엘씨레저(주),014590,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
