회사명,거래소코드,회계년도,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액경상이익률 (2007년 이전 발생),매출액순이익률,총자본사업이익률,총자본영업이익률,총자본경상이익률 (2007년 이전 발생),총자본순이익률,자기자본영업이익률,자기자본경상이익률 (2007년 이전 발생),자기자본순이익률,자본금영업이익률,자본금경상이익률 (2007년 이전 발생),자본금순이익률,조세 대 조세차감전순이익률,기업경상이익률 (2007년 이전 발생),투자수익률 (2007년 이전 발생),기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),1주당경상이익 (2007년 이전 발생)(원),CPS(Cash flow Per Share)(원),BPS(Book-value Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,원재료비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,"매출채권 대 상,제품비율",매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,"상품,제품회전률","원,부재료회전률",재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,부가가치(백만원),종업원1인당 부가가치(백만원),종업원1인당 매출액(백만원),종업원1인당 경상이익 (2007년 이전 발생)(백만원),종업원1인당 순이익(백만원),종업원1인당 인건비(백만원),노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,부가가치(백만원),법인세비용차감전(계속사업)손익(백만원),인건비(백만원),금융비용(백만원),임차료(백만원),조세공과(백만원),감가상각비(백만원),종업원1인당 부가가치(백만원),총자본투자효율,기계투자효율,부가가치율,종업원수,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저),PSR(Price sales ratio)(최고),PSR(Price sales ratio)(최저),기업가치(EV)(백만원),EBITDA(백만원),EBITDA/매출액(%),EBITDA/금융비용(배),EBITDA/평균발행주식수(백만원),EV/EBITDA(배)
동아쏘시오홀딩스(주),000640,2019/12,0.91,29.05,-0.22,,0,0,1.54,-4.78,0,-20.95,3.41,20.46,13.43,0,35.40,,20.65,3.06,2.93,,1.71,4.32,,2.52,78.05,,45.54,27.37,,,2.59,21.98,12.82,0,64.60,-6.96,10.53,0.24,1.37,73.11,29.91,0,13.63,8.48,12.82,65.53,2.72,3,3.25,0,2.56,127.99,20,1.10,43.92,"11,024.90","2,277",,"3,440.18","88,935","1,720.34",23.02,"3,902.51",7.89,0,8.57,7.89,92.11,66.80,33.20,"1,820.34",137.89,118.15,35.81,35.81,36.13,0,0,0,0,0,0,49.70,33,66.04,16.70,0,-14.15,32.43,48.54,2.94,3.70,63.13,17.20,86.58,"1,119.54",170.66,7.46,7.64,2.48,30.60,3.36,0.08,0.62,0.12,2.20,0.26,0,0,1.16,1.16,0,0,0,0,0,21.02,17.36,0.09,1.64,0.32,0.05,0.06,"46,449.78",279.82,407.68,,84.19,94.24,238.49,14.69,"5,038.39",5.55,117.33,"1,904.20",68.64,33.68,66.32,30.09,"46,449.78","19,242.89","15,644.20","7,129.40",0,0,"4,433.30",279.82,5.55,"1,904.20",68.64,166,50.51,32.76,1.29,0.84,33.43,21.68,10.43,6.77,"907,220.95","28,388.07",41.95,3.49,"4,624.75",31.96
동아에스티(주),170900,2019/12,-2.06,6.26,44.52,,269.98,11.14,10.27,7.93,40.28,3.85,5.11,3.93,5.68,50.95,9.30,,10.61,6.39,5.78,,6.59,9.20,,10.49,134.93,,153.89,24.21,,,6.76,7.38,8.42,49.05,90.70,4.26,0.26,0.92,1.49,87.36,14.70,0.46,0.28,3.56,11.85,117.32,0.44,3.66,3.62,0,10.56,69.67,19.99,1.30,12.99,"72,508.16","7,699",,"6,711.51","74,064.08","1,440.34",12.09,"6,746.40",44.74,25.30,80.97,33.42,55.26,64.17,35.83,"1,538.60",86.12,70.25,209.71,156.66,49.53,0,77.67,48.36,234.35,132.38,33.14,55.84,33.25,44.96,22.59,61.94,23.41,20.42,31.83,7.54,52.95,60.07,14.40,71.80,89.15,128.06,14.72,25.83,5.28,8.72,35.63,0.62,0.79,0.99,14.50,1.67,18.31,19.94,1.39,1.85,5.63,64.88,9.73,29.80,24.76,6.93,52.70,1.12,1.90,0.90,0,0.01,"192,202.89",120.73,384.58,,40.81,53,0,0,0,18.99,61.64,940.93,31.39,43.90,56.10,33.80,"192,202.89","83,061.65","84,373.52","1,598.73",57.84,"2,662.11","20,449.05",120.73,18.99,940.93,31.39,"1,592",15.53,10.07,1.61,1.05,17.81,11.55,1.65,1.07,"987,220.90","77,414.74",12.64,10.24,"9,168.16",12.75
동아콘크리트공업(주),029230,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동아타이어공업(주),282690,2019/12,-19.38,16.39,45.31,,52.71,-29.08,4.93,-3.30,57.98,-12.64,1.61,10.70,30.64,16.10,11.56,,15.84,7.09,4.78,,6.54,5.17,,7.09,262.63,,359.85,24.86,,,4.26,14.15,19.39,83.90,88.44,9.34,-5.52,0.23,0.03,81.10,3.20,0.19,-6.16,3.50,20.30,392.99,-29.66,2.72,2.36,100,7.21,99.49,99.99,1.92,27.79,"11,359.08","1,799",,"1,621.22","25,406.76","5,098.24",0,"1,313.16",22.69,21.66,29.35,17.78,77.31,92.44,7.56,"5,197.95",83.63,83.51,305.71,239.50,27.88,0,129.72,32.18,306.99,352.25,42.26,8.18,8.03,0,0.15,0.89,15.27,1.28,1.38,134.25,"999,999,999",90.67,50.98,52.20,189.84,82.73,76.75,454.12,5.80,14.36,0,0.41,1.22,0.45,22.72,5.37,16.32,22.36,1.92,2.66,6.82,53.49,18.81,18.14,57.72,5.63,64.85,0.53,3.52,1.44,0,0.01,"33,652.03",63.26,293.22,,46.45,8.42,0,0,0,8.72,86.90,882.52,21.57,13.31,86.69,73.43,"33,652.03","32,609.89","4,480.26","-8,612.73",12.80,272.54,"4,889.27",63.26,8.72,882.52,21.57,532,7.61,6.39,0.54,0.45,8.45,7.09,1.21,1.01,"150,114.01","22,922.90",14.69,170.65,"1,669.18",6.55
동양물산기업(주),002900,2019/12,1.70,10.60,8.70,,0,-5.17,40.68,-3.21,30.13,-5.58,25.18,2.51,5.65,15.14,1.54,,0.86,1.67,1.51,,0.84,4.41,,2.46,11.72,,6.53,-171.38,,,1.96,1.69,0.94,84.86,98.46,-1.23,1.14,0.16,0.18,99.69,6.69,0,1.10,2.75,13.14,91.63,1.70,3.42,3.68,0,2.54,49.28,0,0,0,"5,551.46",42,,124,"2,252.19",140.54,0,85.74,54.18,36.70,118.27,34.30,45.82,37.22,62.78,235.79,123.08,92.83,106.99,67.72,18.56,0,97.97,561.86,165.47,135.53,59.21,168.64,136.05,85.52,32.59,342.72,3.54,34.74,93.32,1.18,1.28,22.19,1.41,56.71,45.30,95.31,5.38,9.71,3.37,3.71,1.35,0.98,1.09,2.86,7.59,1.49,7.16,50.95,1.76,2.92,4.45,81.98,6.21,26.09,0,4.59,79.54,2.21,3.25,0.93,0.53,0.01,"40,746.28",61.74,550.01,,4.74,38.08,0,0,0,10.21,36.79,647.29,11.22,61.68,38.32,7.67,"40,746.28","1,152.08","25,130.92","4,145.05",0,0,"10,318.23",61.74,10.21,647.29,11.22,660,56.78,17.30,1.21,0.37,21.90,6.67,0.49,0.15,"247,344.27","15,924.67",4.39,3.36,243.54,15.53
동양철관(주),008970,2019/12,-1.59,-1.42,0,,0,105.27,0.41,-1.06,201.52,10.83,-1.80,-10.73,-5.93,10.36,1.77,,0.78,1.60,1.49,,0.65,2.78,,1.22,3.85,,1.69,12.28,,,1.37,1.68,0.74,89.64,98.23,-0.96,0.86,-0.02,0,99.19,2.10,0.07,0.86,4.90,13.12,216.17,1.55,3.23,3.50,0,-35.26,28,0,0,0,"1,085.81",8,,-198.15,691.41,38.88,0.11,19.27,45.20,35.91,82.49,28.97,54.80,53.98,46.02,138.86,101.51,95.24,106.46,68.23,0.94,0,139.02,592.11,272.36,282.02,51.04,85.25,78.66,94.72,6.59,129.76,2.74,26.03,48.23,1.78,1.95,15.11,0.39,53.93,65.51,103.81,-16.57,-29.29,-7.63,-9.03,2.06,0.84,0.95,1.57,2.17,1.80,8.33,43.79,1.85,2.52,6.99,52.19,16.37,15.93,52.41,4.21,86.62,1.53,1.91,0.94,0.35,0.01,"11,457.45",65.85,742.02,,5.76,15.58,0,0,0,7.49,17.79,41.75,8.87,23.67,76.33,8.75,"11,457.45","1,054.49","2,711.66","1,114.90",161.34,88.71,"6,326.34",65.85,7.49,41.75,8.87,174,237.14,112.40,2.89,1.37,0,0,1.84,0.87,"162,808.28","8,617.92",6.67,6.70,72.48,18.89
동양피스톤(주),092780,2019/12,5.68,8.48,2.07,,-35.53,17.45,3.13,5.21,-1.36,4.76,4.93,0.42,0.70,10.17,3.82,,1.77,4.16,4.10,,1.90,11.56,,5.34,167.98,,77.64,44.11,,,3.31,5.74,2.65,89.83,96.18,-0.74,1.32,0.33,0,96.96,2.97,0.08,1.34,2.73,14.48,188.36,2.19,3.78,3.85,0,73.13,95.67,23.04,1.56,29.68,"21,970.82",396,,"1,395.43","7,001.81","1,411.21",0,839.91,42.23,36.88,73.09,26.66,57.77,34.96,65.04,"1,475.10",165.28,111.10,87.98,55.53,2.23,0,123.82,0,182.36,240.55,67.90,186.08,137.31,73.40,48.77,0,-5.77,37.68,107.79,2.79,3.34,33.44,14.11,38.97,54.18,70.17,7.88,13.61,5.13,4.92,2.90,1.07,1.50,3.02,43.94,1.66,10.41,35.05,2.57,3.98,7.22,50.53,12.56,47.48,38.14,5.35,68.27,1.85,3.67,1.17,0.46,0.01,"29,132.80",50.93,505.81,,8.94,14.73,0,0,0,10.49,36.50,79.95,10.07,28.93,71.07,17.55,"29,132.80","8,921.97","8,427.52","3,815.60",0,224.74,"7,742.98",50.93,10.49,79.95,10.07,572,22.13,9.85,1.23,0.55,6.16,2.74,0.39,0.17,"165,479.74","18,803.26",6.50,4.75,"1,427.90",8.80
동양화학공업(주),002740,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동원산업(주),006040,2019/12,15.05,-3.20,-64.51,,-97.78,-4.92,0.29,-23.70,-30.78,10.24,8.38,-30.79,-26.55,8.59,2.18,,0.17,1.34,1,,0.08,2.25,,0.17,87.08,,6.66,0,,,0.94,1.79,0.14,91.41,97.82,-3.43,1.89,-0.74,0.04,101.21,2.10,0.23,1.81,8.89,18.95,87.48,1.57,2.76,2.83,0,1.24,107.19,40,1.08,627.89,"198,207.93",330,,"17,229.59","187,825.41","3,609.85",0,"4,320.83",21.52,41.48,27.42,12.59,78.48,43.46,56.54,"3,709.85",180.57,104.70,85.92,50.28,4.96,0,44.54,0,177.40,84.31,25.11,130.08,57.62,28.37,72.46,0,-3.53,42.45,97.68,0.83,0.34,42.29,36.10,48.83,168.41,127.94,4.60,6.12,2.60,5.80,1.16,0.46,0.82,1.03,39.95,0.83,16.05,22.74,2.05,3.52,4.89,74.60,9.55,50.15,0,8.53,42.78,0.59,1.43,0.89,0,0.01,"87,163.80",96.42,777.83,,1.30,16.98,0,0,0,5.55,16.64,"1,112.26",12.40,17.61,82.39,1.34,"87,163.80","-8,779.14","15,346.01","13,263.50",628.48,"1,693.50","65,011.44",96.42,5.55,"1,112.26",12.40,904,855.52,584.48,1.50,1.03,16.40,11.20,1.43,0.97,"1,427,407.70","80,339.84",11.43,4.37,"22,646.53",17.77
동원수산(주),030720,2019/12,-20.60,-1.12,409.22,,215.84,-8.67,14.30,10.63,52.09,2.75,-1.33,7.67,-0.41,10.23,1.63,,5.67,2.34,1.95,,6.77,3.68,,12.82,7.57,,26.34,13.22,,,7.46,2.78,9.68,89.77,98.37,4.73,0.58,-0.19,0.03,94.28,4.98,0.17,0.55,0.98,13.50,456.90,1.46,3.82,3.27,0,17.37,54.27,0,0,0,"23,222.81","1,317",,"3,418.96","10,949.76",119.13,0,378.29,50.37,56.12,101.49,22.10,49.63,56.70,43.30,219.13,87.54,63.17,234.95,103.09,14.23,0,16.87,97.71,111.78,21.64,15.09,76.38,37.81,45.26,38.57,75.58,28.93,28.55,50.36,1.80,12.01,30.82,1.19,42.15,41.58,54.57,19.03,28.86,8.24,6.86,2.82,1.19,1.71,2.26,4.64,2.53,27.74,13.16,2.37,5.71,4.06,89.94,5.35,"1,641.30",0,23.46,15.56,2.40,7.56,1.63,0,0.01,"14,430.36",64.42,482.48,,27.36,25.15,0,0,0,16.05,114.07,"2,281.36",13.35,39.05,60.95,42.47,"14,430.36","6,873.45","5,634.47",624.33,1.98,188.01,"1,108.13",64.42,16.05,"2,281.36",13.35,224,9.83,5.05,1.18,0.61,3.79,1.95,0.56,0.29,"66,470.38","2,868.64",2.65,2.93,616.41,23.17
동원시스템즈(주),014820,2019/12,37.86,-29.06,-9.11,,-26.74,-23.94,4.14,-0.75,2.51,1.24,14.42,-1.96,19.89,11.92,6.88,,5.48,6.68,4.79,,3.81,9.55,,7.61,27.61,,21.98,26.16,,,3.01,8.96,7.13,88.08,93.12,0.50,-1.15,-0.61,0.01,92.87,1.79,0.04,-1.20,3.12,10.15,87.84,-1.61,2.80,2.79,0,34.64,62.58,9.93,3.37,45.19,"20,065.47","1,107",,"2,251.99","13,797.89",203.53,0.68,"1,380.26",21.36,33.12,27.16,14.28,78.64,50.83,49.17,294.90,154.72,95.93,118.49,79.25,13.81,0,151.77,212.24,154.19,401.57,98.43,96.74,35.46,20.67,61.27,934.46,3.33,38.64,76.01,4.39,"999,999,999",35.08,2.04,37.20,106.53,77.40,10.93,13.91,5.37,7.77,0,0.70,1.30,1.39,4.01,1.39,10.05,36.32,2.69,3.94,8.45,43.20,21.69,28.15,36.60,6.26,58.29,0.94,2.27,1.31,0.21,0.02,"57,237.42",69.89,634.15,,34.74,10.90,0,0,0,7.62,25.30,67.10,11.02,15.60,84.40,49.71,"57,237.42","38,328.07","8,930.62","-5,978.84",170.19,203.34,"15,584.04",69.89,7.62,67.10,11.02,819,41.21,24.34,3.28,1.94,20.12,11.88,2.26,1.33,"1,029,169.67","51,310.46",9.88,6.31,"1,982.33",20.06
동일고무벨트(주),163560,2019/12,-0.53,-1.21,24.19,,-16.33,-12.21,3.40,-0.24,6.34,-5.34,-1.74,5.39,-6.15,17.39,5.63,,3.21,5.13,5.12,,2.92,7.61,,4.34,218.96,,124.92,41.83,,,3.27,5.33,3.04,82.61,94.37,-0.46,0.38,0.66,0.13,94.99,3.85,0.35,0.39,1.69,11.51,180.51,1.05,3.86,3.28,0,8.10,96.54,22.25,0.77,16.22,"19,206.73",616,,712.70,"14,282.85","2,787.53",1.03,"1,080.47",52.52,16.93,110.61,43.63,47.48,68.92,31.08,"2,887.53",68.89,63.51,208.07,172.84,22.12,0,332.33,32.60,381.43,533.10,87.13,45.09,36.62,99.34,8.46,21.39,27.28,9.26,13.44,14.43,14.64,66.54,27.88,57.63,52.24,105.02,10.87,36.46,3.38,3.68,14.85,0.91,0.95,1.35,38.92,2.78,10.84,33.68,1.74,2.12,9.64,37.86,16.51,71.48,113.16,3.16,115.39,1.91,2.07,1.15,0.51,0.01,"29,114.70",53.03,467.05,,14.99,17.62,0,0,0,10.41,24.31,159.20,11.35,33.22,66.78,28.26,"29,114.70","13,255.19","9,671.55",971.63,81.80,890.23,"4,244.30",53.03,10.41,159.20,11.35,549,11.79,8.23,0.51,0.35,10.20,7.11,0.38,0.26,"66,979.62","18,668.60",7.28,18.67,"1,398.40",3.59
동일산업(주),004890,2019/12,-4.94,-19.35,0,,-90.97,-17.83,-0.99,-18.10,-56.48,-2.76,34.01,-15.77,2.46,3.14,-1.09,,0.44,-0.18,-0.88,,0.35,-0.99,,0.40,-28.84,,11.66,32.18,,,-0.34,-1.02,0.41,96.86,101.09,1.73,-0.87,0.09,0.01,99.38,1.77,0.01,-0.85,2.53,15.94,264.04,-6,0,0,100,95.54,100.82,13.40,0.46,114.94,"132,059.19",650,,"6,928.87","143,856.47","2,921.88",0,"-1,442.19",61.98,26.71,163.04,45.43,38.02,90.25,9.75,"2,898.06",42.13,41.23,794.78,582.47,17.76,0,67.98,30.56,483.54,128.30,14.06,10.81,8.64,0,2.17,3.61,54.18,0.03,0.04,"999,999,999","999,999,999",90.99,29.22,84.40,40.36,98.03,23.01,"6,810.94",2.24,2.73,0,0.80,0.93,0.91,26.41,6.90,23.05,15.84,1.18,1.61,4.48,81.45,8.95,15.47,31.78,6.41,56.94,2.48,4.65,1.03,0,0.01,"13,366.70",54.12,"1,296.65",,5.72,23.42,0,0,0,3.43,19.91,58.04,4.17,43.27,56.73,10.57,"13,366.70","2,042.38","5,783.84","-2,781.40",1.32,41.60,"8,278.94",54.12,3.43,58.04,4.17,247,113.42,95.92,0.46,0.39,9.54,8.07,0.50,0.42,"97,672.47","4,781.32",1.49,0,"1,971.51",20.43
동일제강(주),002690,2019/12,-24.31,3.27,0,,724.73,-3.09,-0.26,2.70,18.59,0,-7.50,2.70,0.99,4.80,0.77,,0.88,0.81,0.66,,0.75,0.75,,0.85,13.13,,14.89,21.41,,,0.61,0.70,0.80,95.20,99.23,0.32,-0.16,0,0,98.91,1.97,0.02,-0.16,3.42,9.68,129.90,-1.14,1.51,1.03,0,71.74,94.14,2,0.11,13.43,"8,491.34",74,,510.87,"8,685.25","1,640.66",0,65.66,52.57,23.03,110.85,40.47,47.43,88.80,11.20,"1,740.66",53.41,52.14,582.09,448.04,26.95,0,213.81,27.81,623.63,610.44,34.29,12.62,10.17,99.55,2.45,4.99,43.54,0.43,0.48,103.32,"999,999,999",83.69,16.41,59.72,56.96,109.39,24.53,640.75,2.75,3.17,0,0.86,0.91,0.97,16.98,7.11,17.53,20.82,1.67,2.20,7.04,51.82,19.90,15.58,44.92,3.26,112.10,1.76,2.22,1.41,0,0.01,"8,038.60",64.31,"1,018.96",,8.93,19.91,0,0,0,5.47,16.66,69.74,6.31,30.96,69.04,13.89,"8,038.60","1,391.65","2,488.66",-204.47,2.31,29.55,"4,330.90",64.31,5.47,69.74,6.31,125,53.19,32.43,0.46,0.28,7.75,4.73,0.47,0.28,"17,078.09","5,315.87",4.17,557.63,354.39,3.21
동화약품(주),000020,2019/12,-4.61,3.96,-10.47,,-5.41,-23.53,1.52,0.18,10.16,-1.20,-1.94,1.40,8.35,39.68,3.27,,3.10,3.21,2.69,,2.55,3.36,,3.18,36,,34.12,48.37,,,2.09,2.97,2.82,60.32,96.73,2.18,-0.56,0,8.32,94.71,13.29,0.57,-0.58,3.83,14.31,154.17,-2.34,3,5.99,0,4.08,90.82,11.86,1.10,34.77,"10,996.56",345,,505.53,"10,484.08",988.86,5.29,360.04,62.52,14.20,166.78,53.64,37.48,80.12,19.88,"1,079.83",46.79,44,422.42,362.42,16.03,0,211.26,18.61,407.71,285.83,51.82,24.82,18.47,25.95,6.35,10.65,47.72,1.84,2.29,48.59,"999,999,999",73.37,9.89,75.16,46.40,112.40,9.28,100.49,1.84,2.26,0,0.82,0.91,1.03,11,4.15,12.99,28.10,1.33,1.60,7.96,45.84,10.27,42.93,228.90,4.27,85.54,2.16,3.25,1.06,0,0.01,"68,077.56",92.25,416.19,,12.91,54.02,0,0,0,18.08,74.75,804.29,22.16,58.56,41.44,14,"68,077.56","16,743.19","39,869.36","-1,732.35",0,"1,712.69","11,484.68",92.25,18.08,804.29,22.16,738,30.19,21.98,0.98,0.72,20.37,14.84,0.94,0.68,"201,289.87","21,541.13",7.01,104.09,771.21,9.34
두산건설(주),002950,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두산건설(주),011160,2019/12,-93.99,-5.27,0,,0,49.04,61.11,15.01,0,-14.91,2.52,35.17,48.97,9.30,4.32,,-5.52,3.71,3.20,,-4.10,17.78,,-22.74,60.56,,-77.46,0,,,-1.34,6.08,-7.78,90.70,95.68,-7.31,3.72,0,0.15,102.95,2.16,0.14,3.57,0.99,49.92,85.24,3.36,10.50,9.66,0,-18.44,56.86,0,0,0,"6,605.78",-422,,-251.31,"1,963.50",190.28,0.18,285.26,35,1.24,53.85,34.57,65,22.26,77.74,278.28,291.94,207.21,51,50.37,3.91,0,"1,683.72",0,35.55,0,"4,736.43",349.15,308.26,83.01,40.90,0,-33.63,31.16,139.97,0.98,0.20,15.22,1.90,48.43,86.42,62.66,0.48,1.21,0.38,0.51,1.16,0.74,1.41,4.12,14.02,0.90,3.55,102.82,2.06,2.09,205.14,1.78,0,"1,167.61",248.87,8.74,41.78,1.16,12.43,0.67,0,0,"72,691.73",64.33,"1,530.85",,-84.54,34.51,0,0,0,3.12,494.46,"3,582.14",4.20,29.73,70.27,-131.42,"72,691.73","-51,732.73","38,991.92","64,344.47",618.86,"2,528.01","17,941.19",64.33,3.12,"3,582.14",4.20,"1,130",0,0,1,0.55,0,0,0.30,0.16,"1,150,707.26","92,642.60",5.36,1.22,353.77,12.42
두산밥캣(주),241560,2019/12,24.58,-55.18,0,,"2,544.60",0,-0.02,751.99,"1,059.61",-1.20,0.66,762.38,12.70,0,79.19,,63.89,4.39,4.36,,3.52,4.52,,3.64,273.57,,220.72,21.48,,,3.56,229.03,184.78,0,20.81,2.14,0.81,0.33,4.20,24.26,31.31,0.13,3.11,4.75,26.16,7.57,1.28,3.66,3.59,0,8.18,98.35,120,1.98,54.37,"1,727.36","1,103.58",,"1,245.21","29,616.92","5,955.87",0,"1,367.83",0.62,0,0.62,0.62,99.38,96.56,3.44,"6,055.87",102.92,101.47,30.14,30.14,27.13,0,0,0,0,0,0,3.56,2.13,59.94,1.43,0,-1.44,2.07,2.15,57.42,101.36,94.96,59.56,18.21,"1,798.25",25.85,59.42,98.62,2.04,37.12,97.72,0.06,2.89,0.06,3.45,1.58,0,0,5.49,5.49,0,0,0,0,0,26.51,13.77,0.06,98.04,2.44,0.04,0.07,"159,553.71","1,945.78","2,111.78",,"1,349.19",172.24,0,0,0,5.08,"8,142.35",0,92.14,8.85,91.15,69.34,"159,553.71","140,835.20","14,123.46","1,403.24",988.65,59.15,"2,144.02","1,945.78",5.08,0,92.14,82,34.21,27.32,1.27,1.02,30.32,24.21,21.85,17.45,"3,503,439.08","139,268.03",80.42,58.32,"1,389.22",25.16
두산솔루스(주),336370,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두산인프라코어(주),042670,2019/12,-1.84,-1.06,-1.83,,-26.10,4.23,4.91,1.44,-6.31,5.25,1.63,-3.62,4.15,19.02,5.74,,1.71,4.86,3.60,,1.07,12.37,,3.68,17.12,,5.09,31.46,,,2.44,6.35,1.89,80.98,94.26,-3.35,2.19,0.27,1.06,97.71,3.46,0.10,2.14,3.58,14.92,98.67,1.94,4.71,4.78,0,9.25,17.64,0,0,0,"14,902.79",255,,146.12,"6,209.70",41.76,3.41,856,27.82,27.48,38.55,20.18,72.18,29.71,70.29,141.76,242.92,145.07,55.37,40.16,9.47,0,168.41,0,208.01,485.55,80.96,236.57,169.12,67.30,67.45,0,-22.42,55.63,187.24,1.37,2.10,8.75,0.42,44.78,114.61,90.19,2.30,2.91,1.62,2.59,2.63,0.63,1.11,2.15,2.98,0.89,8.93,40.89,2.23,3.05,8.34,43.76,20.33,25.38,172.07,5.25,69.59,0.87,2.50,0.84,0.21,0.01,"368,288.64",129.31,"1,089.25",,18.62,38.51,0,0,0,7.42,30.66,223.49,11.87,29.78,70.22,14.40,"368,288.64","74,254.17","109,664","67,809.47",0,"3,108","113,453",129.31,7.42,223.49,11.87,"2,848",34.94,20.34,1.43,0.83,60.91,35.45,0.60,0.35,"3,787,035.60","291,640.07",9.40,2.25,"1,401.03",12.99
두산중공업(주),034020,2019/12,-5.29,-3.92,-52.51,,0,15.50,-12.69,-9.58,0,-7.86,1.86,-1.87,-3.22,10.52,2.36,,-13.35,0.92,0.77,,-4.36,2.38,,-13.42,10.16,,-57.40,0,,,-2.88,1.18,-6.67,89.48,97.64,-16.76,4.53,-1.20,0.21,113.21,2.91,0.05,3.67,4.80,12.63,90.77,2.19,3.76,3.97,0,-8.34,42.19,0,0,0,"20,249.10","-3,206",,-931.13,"13,414.89",220,0.52,478.74,28.16,10.76,39.20,25.13,71.84,30.29,69.71,319.99,237.20,175.14,47.75,42.61,10.81,0,143.36,0,55.36,"2,035.02",258.97,230.19,194.75,85.55,35.44,0,-30.82,43.39,143.26,0.48,-2.18,20.82,2.20,88.03,218.05,199,-0.20,-0.31,-0.14,-0.42,0.52,0.33,0.50,1,4.30,0.48,3.24,112.55,1.14,1.26,11.55,31.61,150.41,96.77,17.09,8.32,43.89,0.46,1.15,0.41,0.06,0,"-11,163.48",-1.66,551.80,,-73.68,19.83,0,0,0,-0.10,-0.37,-4.24,-0.30,0,0,0,"-11,163.48","-533,805.48","133,258","167,826",0,"2,107","219,451",-1.66,-0.10,-4.24,-0.30,"6,721",0,0,0.89,0.37,0,0,0.59,0.24,"5,739,702.44","307,131.76",8.28,1.67,"1,676.94",18.69
