"","corp_code","corp_name","stock_code","modify_date"
"278","00434775","맥쿼리IMM홀인원채권형펀드",NA,20170630
"279","00434793","유리시장중립채권형사모펀드",NA,20170630
"280","00434809","유리알파30채권혼합형사모펀드",NA,20170630
"281","00432573","파워외환카드제사차유동화전문유한회사",NA,20170630
"282","00432607","파워외환카드제이차유동화전문유한회사",NA,20170630
"283","00432643","케드제이차유동화전문유한회사",NA,20170630
"284","00323390","굿윌경영자문",NA,20170630
"285","00412861","국제금속산업",NA,20170630
"286","00443913","덕정무역",NA,20170630
"287","00315179","삼성코닝마이크로옵틱스",NA,20170630
"288","00165264","혜성건설",NA,20170630
"289","00368171","코스모에쿼티파트너스",NA,20170630
"290","00369480","경빈",NA,20170630
"291","00446196","내외시스템",NA,20170630
"292","00108311","태승어패럴",NA,20170630
"293","00105615","금동조명",NA,20170630
"294","00360197","태광정밀공업",NA,20170630
"295","00360364","게르마니셀로이드코리아",NA,20170630
"296","00366720","청우제강",NA,20170630
"297","00273536","필리아텔레콤",NA,20170630
"298","00443375","진도개발",NA,20170630
"299","00447511","만남과축복",NA,20170630
"300","00403872","영상산업",NA,20170630
"301","00243793","카이저산업",NA,20170630
"302","00441757","쌈솔",NA,20170630
"303","00445221","링크테크21",NA,20170630
"304","00448769","건화메디팜",NA,20170630
"305","00351357","윈윈창업투자",NA,20170630
"306","00371333","지티웹코리아",NA,20170630
"307","00392716","트랜스미디어매니지먼트",NA,20170630
"308","00424398","남성유통",NA,20170630
"309","00380322","무지개유동화전문유한회사",NA,20170630
"310","00387264","엘지화학제일차유동화전문유한회사",NA,20170630
"311","00425379","페가수스캐피탈아시아",NA,20170630
"312","00421595","한솔케미언스제일차유동화전문유한회사",NA,20170630
"313","00128564","삼천리M&C",NA,20170630
"314","00304757","넥스트디앤드에스",NA,20170630
"315","00407142","드림라인제일차유동화전문유한회사",NA,20170630
"316","00408044","동국산업제일차유동화전문유한회사",NA,20170630
"317","00112387","휴먼이노텍",NA,20170630
"318","00423539","자도",NA,20170630
"319","00103981","광전자INT",NA,20170630
"320","00416478","굿케이디비제삼차유동화전문유한회사",NA,20170630
"321","00418801","신엑스퍼트유동화전문",NA,20170630
"322","00419332","비발디제일차유동화전문유한회사",NA,20170630
"323","00418078","두산위브유동화전문유한회사",NA,20170630
"324","00419651","코오롱폴리스유동화전문유한회사",NA,20170630
"325","00251695","메디캐피탈",NA,20170630
"326","00432661","파워외환카드제삼차유동화전문유한회사",NA,20170630
"327","00430858","에이치에스비프로퍼티원인베스트먼트유동화전문유한회사",NA,20170630
"328","00432670","서상금속",NA,20170630
"329","00434827","세이한가족주식형펀드",NA,20170630
"330","00434872","알파크레디트플러스채권형펀드",NA,20170630
"331","00434881","알파국공채채권형사모펀드",NA,20170630
"332","00434906","세이에이스알파혼합형펀드",NA,20170630
"333","00434915","맥쿼리IMM코리아플러스채권형펀드",NA,20170630
"334","00434924","맥쿼리IMM마켓뉴트럴혼합형사모펀드",NA,20170630
"335","00434933","세이원채권형펀드",NA,20170630
"336","00435093","그레이터차이나1호사모펀드",NA,20170630
"337","00435109","윌러스",NA,20170630
"338","00431820","디베스트사모엠엔에이펀드일호",NA,20170630
"339","00398525","미래에셋프리미어전환혼합형이호펀드",NA,20170630
"340","00260967","디지텔",NA,20170630
"341","00378956","유리세이프롱숏채권혼합형펀드",NA,20170630
"342","00164104","리젠트화재보험",NA,20170630
"343","00101266","경남리스금융",NA,20170630
"344","00412834","굿머니",NA,20170630
"345","00226343","한소닉테크",NA,20170630
"346","00150147","지산개발",NA,20170630
"347","00416937","지구환경산업",NA,20170630
"348","00132497","성도통상",NA,20170630
"349","00216461","에프샵",NA,20170630
"350","00369301","근영전자통신",NA,20170630
"351","00360106","보해주정",NA,20170630
"352","00183710","영화",NA,20170630
"353","00410483","윈스텍",NA,20170630
"354","00409928","조한도시개발",NA,20170630
